Technology,Country/area,Indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Solar photovoltaic,Kiribati,Electricity generation (GWh),0.1,0.1,0.1,0.1,0.3,0.4,0.4,0.4,0.5,0.5,0.7,0.7,0.8,0.8,1.3,3.9,4.8,4.8,
Solar photovoltaic,Marshall Is,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.5,0.7,1.0,1.0,1.6,1.6,1.6
Solar photovoltaic,Marshall Is,Electricity generation (GWh),0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.4,0.4,0.6,0.9,1.4,1.4,2.2,2.2,
Solar photovoltaic,Micronesia,Electricity capacity (MW),0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.5,0.5,0.5,0.5,0.7,0.7,0.7,1.3,1.3,1.9
Solar photovoltaic,Micronesia,Electricity generation (GWh),0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.8,0.8,0.8,0.8,1.0,1.0,1.0,1.8,1.8,
Solar photovoltaic,Nauru,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.7,0.7,0.7
Solar photovoltaic,Nauru,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.3,0.3,0.2,0.3,1.3,
Solar photovoltaic,New Caledon,Electricity capacity (MW),0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.5,0.5,0.5,2.7,3.2,3.2,3.2,3.4,6.8,9.2,27.8,32.8
Solar photovoltaic,New Caledon,Electricity generation (GWh),0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.9,0.6,0.6,3.4,4.2,4.6,4.7,4.5,6.6,11.4,27.7,
Solar photovoltaic,New Zealand,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,8.0,21.0,36.0,52.0,69.0,89.1
Solar photovoltaic,New Zealand,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,18.0,36.0,55.0,75.0,
Solar photovoltaic,Niue,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.3
Solar photovoltaic,Niue,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.5,
Solar photovoltaic,Norfolk Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Norfolk Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Nth Mariana Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Nth Mariana Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Palau,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.7,0.7,0.9,0.9,1.3,1.3,1.3
Solar photovoltaic,Palau,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.9,1.0,1.2,1.2,1.7,1.7,
Solar photovoltaic,Papua N Guin,Electricity capacity (MW),0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.9,1.2,1.2,1.1
Solar photovoltaic,Papua N Guin,Electricity generation (GWh),0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.3,1.8,1.7,
Solar photovoltaic,Pitcairn,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Pitcairn,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Samoa,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.1,4.8,7.2,13.5,13.5
Solar photovoltaic,Samoa,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.3,7.8,11.4,21.3,
Solar photovoltaic,Solomon Is,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.1,1.1,2.2,2.5,2.5
Solar photovoltaic,Solomon Is,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.5,1.5,2.1,3.2,
Solar photovoltaic,Tokelau,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.4,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Solar photovoltaic,Tokelau,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,
Solar photovoltaic,Tonga,Electricity capacity (MW),0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,1.7,1.7,2.7,3.2,6.2,6.2
Solar photovoltaic,Tonga,Electricity generation (GWh),0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,1.2,2.9,3.7,4.6,5.3,6.1,
Solar photovoltaic,Tuvalu,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.3,2.1,2.2,2.2,2.2
Solar photovoltaic,Tuvalu,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.8,2.0,2.0,
Solar photovoltaic,Vanuatu,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.3,0.4,1.8,2.7,2.7
Solar photovoltaic,Vanuatu,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.3,0.4,0.8,2.8,4.5,
Solar photovoltaic,Wallis Fut Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Wallis Fut Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,S America,Electricity capacity (MW),1.8,3.3,4.6,5.4,6.4,7.1,8.3,9.8,12.2,15.3,42.1,60.5,157.1,188.0,470.0,900.4,1545.1,3422.4,5470.9
Solar photovoltaic,S America,Electricity generation (GWh),7.1,8.7,10.5,11.4,12.8,13.9,15.3,17.2,19.4,24.2,32.3,77.1,173.3,341.5,909.3,1813.6,3377.9,5693.2,
Solar photovoltaic,Argentina,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.2,8.3,8.3,8.8,8.8,8.8,191.3
Solar photovoltaic,Argentina,Electricity generation (GWh),0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.6,8.2,15.1,15.9,14.8,14.5,14.5,
Solar photovoltaic,Bolivia,Electricity capacity (MW),0.3,0.4,0.5,0.7,0.8,0.8,1.1,1.4,2.4,2.8,3.0,3.4,4.1,5.5,5.5,5.5,5.5,7.5,71.0
Solar photovoltaic,Bolivia,Electricity generation (GWh),0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.9,1.1,1.1,1.3,1.6,2.1,4.1,4.8,5.7,6.9,
Solar photovoltaic,Brazil,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,15.0,22.9,80.0,1097.0,2296.0
Solar photovoltaic,Brazil,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,6.9,18.5,61.3,78.9,138.8,997.7,
Solar photovoltaic,Chile,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,221.0,576.0,1125.0,1809.0,2137.0
Solar photovoltaic,Chile,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,8.0,480.0,1261.0,2639.0,3914.0,
Solar photovoltaic,Colombia,Electricity capacity (MW),0.6,1.0,1.0,1.1,1.1,1.1,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.4,1.4,1.5,1.5,11.3,86.4
Solar photovoltaic,Colombia,Electricity generation (GWh),5.8,6.0,6.2,6.4,6.5,6.8,6.9,7.2,7.3,7.4,7.6,7.7,8.1,8.3,8.5,8.9,8.9,14.3,
Solar photovoltaic,Ecuador,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.2,26.4,25.5,25.6,25.6,25.6
Solar photovoltaic,Ecuador,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.7,16.5,36.1,38.2,40.7,
Solar photovoltaic,Falklands Malv,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
Solar photovoltaic,Falklands Malv,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,
Solar photovoltaic,Fr Guiana,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,21.7,32.3,34.0,34.0,38.0,39.1,45.0,45.0,47.0
Solar photovoltaic,Fr Guiana,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.1,37.1,52.0,44.0,52.0,54.0,54.0,51.8,
Solar photovoltaic,Guyana,Electricity capacity (MW),0.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.6,0.7,0.8,6.1,6.3,6.6,9.5,10.2
Solar photovoltaic,Guyana,Electricity generation (GWh),0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.4,0.5,0.6,0.8,1.0,1.2,9.2,9.5,10.0,12.2,
Solar photovoltaic,Paraguay,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Paraguay,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Solar photovoltaic,Peru,Electricity capacity (MW),0.9,1.9,3.0,3.5,4.3,5.0,5.8,6.8,8.0,9.8,12.5,17.5,102.6,108.5,134.5,138.9,146.1,153.4,345.1
Solar photovoltaic,Peru,Electricity generation (GWh),1.1,2.4,3.9,4.6,5.7,6.5,7.6,8.9,10.4,12.7,16.3,22.8,89.1,234.0,244.2,281.1,301.1,356.7,
Solar photovoltaic,Suriname,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.7,0.9,6.2,6.2,6.2,6.2,6.9
Solar photovoltaic,Suriname,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.9,1.3,8.7,8.8,8.8,8.8,
Solar photovoltaic,Uruguay,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.8,1.1,2.1,4.2,65.0,90.0,244.5,250.3
Solar photovoltaic,Uruguay,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.8,1.1,3.5,48.8,151.9,268.6,
Solar photovoltaic,Venezuela,Electricity capacity (MW),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,2.3,2.3,3.4,4.5,4.5,4.5,4.0
Solar photovoltaic,Venezuela,Electricity generation (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,4.1,4.2,5.3,6.9,6.9,6.9,
