Technology,Country/area,Indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Renewable hydropower,Tuvalu,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Vanuatu,Electricity capacity (MW),0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3
Renewable hydropower,Vanuatu,Electricity generation (GWh),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.0,6.6,6.0,7.4,7.2,7.6,7.3,5.3,7.3,
Renewable hydropower,Wallis Fut Is,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Wallis Fut Is,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,S America,Electricity capacity (MW),109753.2,111694.2,113682.0,116786.3,120522.7,123271.1,126144.4,129801.5,131320.1,132527.8,135920.1,138624.4,140641.6,142896.2,147558.6,151555.1,160250.8,165526.5,169847.0
Renewable hydropower,S America,Electricity generation (GWh),541322.1,511952.2,532489.1,554223.4,571772.1,601672.4,627255.5,649591.6,651834.4,670418.8,670521.3,713303.3,697891.8,675123.2,661857.9,642007.0,670849.3,663936.0,
Renewable hydropower,Argentina,Electricity capacity (MW),8607.2,8638.5,8787.8,8806.3,8924.0,8946.1,8946.1,8971.4,9017.4,9050.3,9051.3,9051.2,9058.2,9059.5,9069.6,9067.4,9130.4,10624.0,10318.4
Renewable hydropower,Argentina,Electricity generation (GWh),28650.4,36909.7,35734.0,33689.9,29876.3,33760.8,37711.6,30994.3,30918.1,34378.0,33274.5,31282.5,28939.1,32720.0,32375.6,33980.1,29308.7,38762.8,
Renewable hydropower,Bolivia,Electricity capacity (MW),364.6,380.2,464.7,447.7,461.6,469.0,491.3,493.4,488.8,496.1,496.2,501.2,501.2,501.2,493.8,494.9,494.5,619.8,665.7
Renewable hydropower,Bolivia,Electricity generation (GWh),1914.9,2144.0,2202.9,1986.9,2148.6,1964.1,2155.2,2319.1,2309.2,2295.0,2173.2,2346.5,2351.8,2533.4,2233.0,2441.8,1719.8,2233.6,
Renewable hydropower,Brazil,Electricity capacity (MW),61063.0,62409.0,64473.0,67697.5,69087.2,71060.2,73678.0,76869.0,77545.0,78610.0,80703.0,82457.0,84294.0,86019.0,89193.0,91650.0,96929.0,100319.0,104195.0
Renewable hydropower,Brazil,Electricity generation (GWh),304403.3,267876.0,286092.2,305616.0,320796.9,337456.8,348805.5,374015.1,369556.4,390988.1,403289.8,428332.9,415342.2,390992.0,373439.1,359742.8,380910.9,370906.5,
Renewable hydropower,Chile,Electricity capacity (MW),4430.0,4427.0,4455.0,4466.0,5222.0,5224.0,5230.0,5356.0,5433.0,5452.0,5467.0,5946.0,5992.0,6094.0,6445.0,6499.0,6671.0,6683.9,6726.8
Renewable hydropower,Chile,Electricity generation (GWh),18516.0,21003.0,22265.0,21674.0,21979.0,26483.0,29129.0,23130.0,24193.0,25296.0,21717.0,21009.0,20158.0,19737.0,23099.0,23881.0,23274.0,21315.0,
Renewable hydropower,Colombia,Electricity capacity (MW),8275.0,8682.0,9042.0,8862.0,8926.0,8948.0,8947.0,8991.0,8997.0,8997.0,9257.0,9718.0,9778.0,9875.0,10920.0,11501.3,11606.3,11731.3,11842.3
Renewable hydropower,Colombia,Electricity generation (GWh),31074.0,32439.0,34670.0,37197.0,39849.0,40979.0,42558.0,44242.0,46161.0,40837.0,40557.0,48427.0,47582.0,44363.0,44742.0,44682.0,46788.0,57342.0,
Renewable hydropower,Ecuador,Electricity capacity (MW),1717.5,1740.2,1748.0,1739.5,1738.6,1758.5,1794.7,2045.8,2055.6,2058.6,2241.7,2233.7,2263.5,2263.5,2247.7,2409.7,4446.7,4516.0,4966.0
Renewable hydropower,Ecuador,Electricity generation (GWh),7611.2,7070.7,7524.3,7180.4,7411.7,6882.6,7129.5,9037.7,11293.3,9225.4,8636.4,11133.1,12237.7,11054.5,11457.9,13096.3,15833.8,20105.5,
Renewable hydropower,Falklands Malv,Electricity capacity (MW),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Falklands Malv,Electricity generation (GWh),,,,,,,,,,,,,,,,,,,
Renewable hydropower,Fr Guiana,Electricity capacity (MW),114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,114.5,119.0,119.0,119.0,119.0,118.0,118.0,118.0
Renewable hydropower,Fr Guiana,Electricity generation (GWh),405.0,418.8,418.8,339.0,413.0,428.0,541.0,500.0,503.0,352.0,462.0,464.0,556.0,490.0,500.0,493.0,443.0,563.9,
Renewable hydropower,Guyana,Electricity capacity (MW),0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renewable hydropower,Guyana,Electricity generation (GWh),2.9,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Renewable hydropower,Paraguay,Electricity capacity (MW),7390.0,7410.0,7390.0,7410.0,7410.0,7410.0,7410.0,7410.0,8110.0,8130.0,8810.0,8810.0,8810.0,8810.0,8810.0,8810.0,8810.0,8810.0,8810.0
Renewable hydropower,Paraguay,Electricity generation (GWh),53481.4,45308.0,48202.7,51761.1,51979.0,51157.0,53773.3,53714.2,55455.1,54939.0,54064.8,57624.1,60231.5,60377.8,55276.4,55742.8,63770.2,59555.8,
Renewable hydropower,Peru,Electricity capacity (MW),2856.9,2966.3,2996.5,3032.3,3055.8,3207.0,3216.0,3233.6,3242.1,3277.4,3437.6,3451.0,3483.9,3556.2,3661.8,4147.9,5188.9,5248.6,5349.0
Renewable hydropower,Peru,Electricity generation (GWh),16175.4,17590.3,18053.6,18543.0,17510.6,18000.7,19602.3,19559.0,19092.4,19904.0,20097.3,21568.6,22101.0,22309.1,22201.3,23205.1,24171.7,28972.4,
Renewable hydropower,Suriname,Electricity capacity (MW),180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.2,180.2,180.2,180.2
Renewable hydropower,Suriname,Electricity generation (GWh),1226.0,1228.0,856.0,772.0,739.0,640.0,753.7,890.6,1000.0,1175.9,1065.0,1368.4,1112.0,837.4,559.0,472.6,783.4,926.3,
Renewable hydropower,Uruguay,Electricity capacity (MW),1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0,1538.0
Renewable hydropower,Uruguay,Electricity generation (GWh),7050.7,9193.8,9535.3,8529.5,4780.7,6683.6,3545.1,8021.1,4500.7,5059.8,8407.2,6478.9,5420.9,8205.9,9649.1,8266.0,7842.2,7517.9,
Renewable hydropower,Venezuela,Electricity capacity (MW),13216.0,13208.0,12492.0,12492.0,13865.0,14415.8,14598.8,14598.8,14598.8,14623.8,14623.8,14623.8,14623.8,14880.8,14880.8,15137.8,15137.8,15137.8,15137.8
Renewable hydropower,Venezuela,Electricity generation (GWh),70810.9,70768.0,66931.6,66931.6,74288.3,77236.8,81551.4,83168.4,86852.2,85968.7,76777.1,83268.4,81859.7,81502.9,86325.5,76003.5,76003.5,55734.5,
